movie_or_serie,title,release_year,duration_seconds,channel_streaming,action,comedy,adventure,animation,anime,drama,international,kids,horror
Movie,APPARE-RANMAN!,2020,,hulu,1,0,1,0,1,0,0,0,0
TV Show,Claws,2017,3 Seasons,hulu,0,1,0,0,0,1,0,0,0
TV Show,Blindspot,2015,5 Seasons,hulu,1,0,0,0,0,1,0,0,0
Movie,Delivered,2020,80 min,hulu,0,0,0,0,0,0,0,0,1
Movie,Spaceship Earth,2020,,hulu,0,0,0,0,0,0,0,0,0
TV Show,Pitch,2016,1 Season,hulu,0,0,0,0,0,1,0,0,0
Movie,The Hustle,2019,94 min,hulu,0,1,0,0,0,0,0,0,0
Movie,Fine Lines,2019,98 min,hulu,0,0,0,0,0,0,0,0,0
Movie,Pain and Glory,2019,113 min,hulu,0,0,0,0,0,1,1,0,0
Movie,Shironeko Project ZERO CHRONICLE,2020,,hulu,0,0,0,0,1,0,0,0,0
Movie,The 33,2015,127 min,hulu,0,0,0,0,0,1,0,0,0
Movie,The Lodge,2019,108 min,hulu,0,0,0,0,0,0,0,0,1
TV Show,Vikings,2011,6 Seasons,hulu,1,0,1,0,0,1,0,0,0
Movie,After Class,2019,94 min,hulu,0,1,0,0,0,1,0,0,0
Movie,Arte,2020,,hulu,0,0,0,0,1,1,0,0,0
TV Show,Listeners,2020,1 Season,hulu,1,0,1,0,1,0,0,0,0
Movie,Unlocking Victory,2019,,hulu,0,0,0,0,0,0,0,0,0
TV Show,Bloom (AUS),2019,2 Seasons,hulu,0,0,0,0,0,1,1,0,0
Movie,Boomtown,2017,,hulu,0,0,0,0,0,1,0,0,0
Movie,Christine,2016,119 min,hulu,0,0,0,0,0,1,0,0,0
Movie,Darwin's Game,2020,,hulu,1,0,1,0,1,0,0,0,0
Movie,Dismissed,2017,,hulu,0,0,0,0,0,0,0,0,1
Movie,F the Prom,2017,,hulu,0,1,0,0,0,0,0,0,0
Movie,Ghost Team (Unrated),2016,85 min,hulu,1,1,1,0,0,0,0,0,0
Movie,Harry Benson: Shoot First,2016,,hulu,0,0,0,0,0,0,0,0,0
Movie,I Am Alone,2015,,hulu,1,0,1,0,0,0,0,0,1
Movie,In the Radiant City,2017,95 min,hulu,0,0,0,0,0,1,0,0,0
Movie,Missing 411,2017,98 min,hulu,0,0,0,0,0,0,0,0,0
Movie,The Dinner,2017,120 min,hulu,0,0,0,0,0,1,0,0,1
Movie,Toxic Beauty,2019,91 min,hulu,0,0,0,0,0,0,0,0,0
TV Show,Sophie La Girafe,2017,1 Season,hulu,0,0,0,0,0,0,0,1,0
Movie,Cunningham,2019,93 min,hulu,0,0,0,0,0,0,0,0,0
Movie,Hubble 30th Anniversary,2020,,hulu,0,0,0,0,0,0,0,0,0
Movie,A Kind of Murder,2016,96 min,hulu,0,0,0,0,0,1,0,0,1
Movie,ABC News Archives: Earth Day,1970,,hulu,0,0,0,0,0,0,0,0,0
Movie,Detail: 1998 Chicago Bulls,2020,,hulu,0,0,0,0,0,0,0,0,0
Movie,Paranormal Activity 3,2011,84 min,hulu,0,0,0,0,0,0,0,0,1
Movie,100 Streets,2016,,hulu,0,0,0,0,0,1,0,0,0
Movie,2 Days in Paris,2007,101 min,hulu,0,1,0,0,0,1,0,0,0
Movie,Blame,2017,,hulu,0,0,0,0,0,1,0,0,0
Movie,This is Not Berlin,2019,,hulu,0,0,0,0,0,1,0,0,0
TV Show,"Little People, Big World",2014,1 Season,hulu,0,0,0,0,0,0,0,0,0
TV Show,Songland,2019,1 Season,hulu,0,0,0,0,0,0,0,0,0
Movie,Vault,2019,99 min,hulu,0,0,0,0,0,1,0,0,0
Movie,Little Joe,2019,,hulu,0,0,0,0,0,1,0,0,1
Movie,13 Assassins,2011,125 min,hulu,1,0,1,0,0,1,0,0,0
Movie,Barking Dogs Never Bite,2000,110 min,hulu,0,1,0,0,0,0,1,0,0
Movie,Cashback,2007,102 min,hulu,0,1,0,0,0,1,1,0,0
Movie,Force Majeure,2014,120 min,hulu,0,1,0,0,0,1,0,0,0
Movie,Jesus Camp,2006,85 min,hulu,0,0,0,0,0,0,0,0,0
Movie,Let the Right One In,2008,115 min,hulu,0,0,0,0,0,1,1,0,1
Movie,Melancholia,2011,135 min,hulu,0,0,0,0,0,1,0,0,0
Movie,Mother,2009,129 min,hulu,0,0,0,0,0,1,0,0,1
Movie,Parasite,2019,132 min,hulu,0,1,0,0,0,1,0,0,1
Movie,The Host,2006,120 min,hulu,0,0,0,0,0,0,0,0,1
Movie,The Queen of Versailles,2012,101 min,hulu,0,0,0,0,0,0,0,0,0
Movie,MLS,2009,,hulu,0,0,0,0,0,0,0,0,0
TV Show,Future Man,2017,3 Seasons,hulu,0,1,0,0,0,0,0,0,0
Movie,Pooka Lives!,2020,80 min,hulu,0,0,0,0,0,0,0,0,1
TV Show,Siren,2018,3 Seasons,hulu,0,0,0,0,0,1,0,0,0
TV Show,60 Days In: Narcoland,2019,1 Season,hulu,0,0,0,0,0,0,0,0,0
TV Show,90 Day Fiancé: Happily Ever After?,2016,4 Seasons,hulu,0,0,0,0,0,0,1,0,0
TV Show,Breaking Amish,2012,2 Seasons,hulu,0,0,0,0,0,0,0,0,0
TV Show,Bring It!,2014,1 Season,hulu,0,0,0,0,0,0,0,0,0
TV Show,Hatfields & McCoys,2012,1 Season,hulu,1,0,1,0,0,1,0,0,0
TV Show,Hidden Potential,2018,1 Season,hulu,0,0,0,0,0,0,0,0,0
TV Show,Kids Behind Bars: Life or Parole,2019,1 Season,hulu,0,0,0,0,0,0,0,0,0
TV Show,Little Women: LA,2014,1 Season,hulu,0,0,0,0,0,1,0,0,0
TV Show,Taken at Birth,2019,1 Season,hulu,0,0,0,0,0,0,0,0,0
TV Show,The Family Chantel,2019,1 Season,hulu,0,0,0,0,0,0,0,0,0
TV Show,The Food That Built America,2019,1 Season,hulu,0,0,0,0,0,0,0,0,0
TV Show,The Kitchen,2014,3 Seasons,hulu,0,0,0,0,0,0,0,0,0
TV Show,The Witch,2011,1 Season,hulu,0,0,0,0,0,1,1,0,0
Movie,Who Let the Dogs Out,2019,,hulu,0,0,0,0,0,0,0,0,0
TV Show,Luther,2010,5 Seasons,hulu,0,0,0,0,0,1,1,0,0
TV Show,Baghdad Central,2020,1 Season,hulu,0,0,0,0,0,1,0,0,0
Movie,Portrait of a Lady on Fire,2019,121 min,hulu,0,0,0,0,0,1,0,0,0
Movie,Brown Girl Begins,2018,84 min,hulu,0,0,0,0,0,0,0,0,0
Movie,Margaret Atwood: A Word After a Word After a Word is Power,2020,93 min,hulu,0,0,0,0,0,0,0,0,0
TV Show,Little Fires Everywhere,2020,1 Season,hulu,0,0,0,0,0,1,0,0,0
TV Show,Gravity,2010,1 Season,hulu,0,1,0,0,0,1,0,0,0
TV Show,Yu-Gi-Oh! ARC-V,2016,3 Seasons,hulu,1,0,0,0,1,0,1,0,0
Movie,Big Time Adolescence,2020,91 min,hulu,0,1,0,0,0,0,0,0,0
TV Show,Legion,2017,3 Seasons,hulu,1,0,1,0,0,1,0,0,0
TV Show,Love Island: Australia,2018,2 Seasons,hulu,0,0,0,0,0,0,0,0,0
TV Show,Taboo,2017,1 Season,hulu,0,0,0,0,0,1,0,0,0
TV Show,The Bastard Executioner,2015,1 Season,hulu,1,0,1,0,0,1,0,0,0
TV Show,Atlanta,2016,2 Seasons,hulu,0,1,0,0,0,1,0,0,0
TV Show,Better Things,2016,4 Seasons,hulu,0,1,0,0,0,1,0,0,0
TV Show,Monchhichi,2019,1 Season,hulu,0,1,1,0,0,0,0,0,0
Movie,Monos,2019,103 min,hulu,0,0,1,0,0,0,1,0,0
TV Show,The Most Dangerous Animal of All,2020,1 Season,hulu,0,0,0,0,0,0,0,0,0
Movie,Crawlers,2020,81 min,hulu,0,0,0,0,0,0,0,0,1
TV Show,Hillary,2020,1 Season,hulu,0,0,0,0,0,0,0,0,0
TV Show,"I Draw, You Cook",2018,3 Seasons,hulu,0,0,0,0,0,0,0,0,0
Movie,Knives and Skin,2019,,hulu,0,0,0,0,0,1,0,0,1
TV Show,Devs,2020,1 Season,hulu,0,0,0,0,0,1,0,0,0
TV Show,Defining Moments with OZY,2020,1 Season,hulu,0,0,0,0,0,0,0,0,0
TV Show,Flesh And Bone (TV),2015,1 Season,hulu,0,0,0,0,0,1,0,0,0
TV Show,It's Always Sunny in Philadelphia,2005,14 Seasons,hulu,0,1,0,0,0,0,0,0,0
TV Show,Life in Pieces,2015,4 Seasons,hulu,0,1,0,0,0,0,0,0,0
TV Show,Snowfall,2017,4 Seasons,hulu,0,0,0,0,0,1,0,0,0
TV Show,Extreme Rescues,2020,1 Season,hulu,0,0,1,0,0,0,0,0,0
TV Show,Hawthorne,2009,3 Seasons,hulu,0,0,0,0,0,1,0,0,0
TV Show,OK K.O.! Let's Be Heroes,2013,3 Seasons,hulu,0,0,1,0,0,0,0,1,0
TV Show,Nip/Tuck,2003,6 Seasons,hulu,0,0,0,0,0,1,0,0,0
TV Show,Último Tren A Rusia,2017,1 Season,hulu,0,0,0,0,0,0,0,0,0
TV Show,Bless This Mess,2019,2 Seasons,hulu,0,1,0,0,0,0,0,0,0
TV Show,Bad Banks,2018,2 Seasons,hulu,0,0,0,0,0,1,1,0,0
TV Show,Britain's Best Home Cook,2018,2 Seasons,hulu,0,0,0,0,0,0,0,0,0
Movie,After Parkland,2019,,hulu,0,0,0,0,0,0,0,0,0
Movie,Getaway,2013,90 min,hulu,1,0,1,0,0,0,0,0,1
Movie,Guardians of the Amazon,2020,,hulu,0,0,0,0,0,0,0,0,0
Movie,And So It Goes,2014,94 min,hulu,0,1,0,0,0,1,0,0,0
Movie,Oculus,2013,104 min,hulu,0,0,0,0,0,0,0,0,1
Movie,Racetime,2018,90 min,hulu,1,1,1,0,0,0,0,0,0
Movie,Radioflash,2019,,hulu,1,0,1,0,0,0,0,0,1
TV Show,The Other Guy,2017,2 Seasons,hulu,0,1,0,0,0,1,1,0,0
TV Show,Utopia Falls,2020,1 Season,hulu,0,0,0,0,0,1,0,1,0
Movie,Sea of Shadows,2019,105 min,hulu,0,0,0,0,0,1,0,0,0
Movie,Alive,2019,67 min,hulu,0,0,0,0,0,0,0,0,0
TV Show,Smile Down the Runway,2020,1 Season,hulu,0,0,0,0,1,1,1,0,0
TV Show,Wrong Man,2018,2 Seasons,hulu,0,0,0,0,0,0,0,0,0
Movie,Infinite Dendrogram,2020,,hulu,0,0,0,0,1,0,0,0,0
TV Show,Toilet-bound Hanako-kun,2020,1 Season,hulu,0,1,0,0,1,0,0,0,0
Movie,"BOFURI: I Don't Want to Get Hurt, so I'll Max Out My Defense.",2020,,hulu,0,0,0,0,1,0,1,0,0
Movie,My Valentine,2020,79 min,hulu,0,0,0,0,0,0,0,0,1
Movie,Plunderer,2020,,hulu,1,0,1,0,1,0,0,0,0
Movie,Angel of Mine,2019,98 min,hulu,0,0,0,0,0,1,0,0,1
TV Show,Mamon,2015,1 Season,hulu,0,0,0,0,0,1,0,0,0
Movie,Sorcerous Stabber Orphen,2020,,hulu,1,0,1,0,1,0,0,0,0
Movie,The Cave,2019,97 min,hulu,0,0,0,0,0,0,0,0,0
Movie,Wrinkles the Clown,2019,,hulu,0,1,0,0,0,0,0,0,1
TV Show,Basketball: A Love Story,2018,1 Season,hulu,0,0,0,0,0,0,0,0,0
Movie,Princess Cyd,2017,,hulu,0,0,0,0,0,1,0,0,0
Movie,UFC 246,2020,,hulu,0,0,0,0,0,0,0,0,0
TV Show,WWE Miz and Mrs,2018,2 Seasons,hulu,0,0,0,0,0,0,0,0,0
Movie,Tom Brady’s Big Super Bowl Announcement,2020,,hulu,0,0,0,0,0,0,0,0,0
Movie,Adam,2019,,hulu,0,1,0,0,0,0,0,0,0
Movie,All About E,2015,,hulu,0,1,0,0,0,1,0,0,0
Movie,Cherry Pop,2017,,hulu,0,1,0,0,0,0,0,0,0
Movie,Getting Go: The Go Doc Project,2013,,hulu,0,0,0,0,0,1,0,0,0
Movie,Henry Gamble's Birthday Party,2015,,hulu,0,0,0,0,0,1,0,0,0
TV Show,Howards End,2017,1 Season,hulu,0,0,0,0,0,1,0,0,0
Movie,Liz in September,2014,,hulu,0,0,0,0,0,1,0,0,0
Movie,Naz & Maalik,2015,,hulu,1,0,1,0,0,0,0,0,0
Movie,The Girl King,2015,,hulu,0,0,0,0,0,1,0,0,0
Movie,Those People,2015,,hulu,0,0,0,0,0,1,0,0,0
Movie,Where We Go from Here,2019,,hulu,0,0,0,0,0,1,0,0,0
TV Show,Blast of Tempest,2012,1 Season,hulu,0,0,1,0,1,0,1,0,0
TV Show,Blue Exorcist,2011,1 Season,hulu,1,0,1,0,1,0,0,0,0
TV Show,Charlotte,2015,1 Season,hulu,0,0,0,0,1,1,0,0,0
TV Show,Durarara!!,2010,1 Season,hulu,1,0,1,0,1,0,0,0,0
TV Show,Durarara!!x2,2015,1 Season,hulu,0,0,0,0,1,1,1,0,0
TV Show,Erased,2016,1 Season,hulu,0,0,0,0,1,0,0,0,0
TV Show,Fate/stay night [Unlimited Blade Works],2014,2 Seasons,hulu,1,0,1,0,1,0,0,0,0
TV Show,Fate/Zero,2011,2 Seasons,hulu,1,0,1,0,1,0,0,0,0
TV Show,Fullmetal Alchemist: Brotherhood,2009,1 Season,hulu,1,0,1,0,1,0,0,0,0
TV Show,Gurren Lagann,2008,1 Season,hulu,1,0,1,0,1,0,0,0,0
TV Show,Kill la Kill,2013,1 Season,hulu,0,0,0,0,1,0,0,0,0
TV Show,Magi,2013,1 Season,hulu,1,0,1,0,1,0,0,0,0
TV Show,Magi 2,2012,1 Season,hulu,1,0,1,0,1,0,0,0,0
Movie,My little Pony Crystal Princess: The Runaway Rainbow en Español,2006,46 min,hulu,0,0,0,0,0,0,0,1,0
Movie,My little Pony: A Very Minty Christmas en Español,2014,44 min,hulu,0,0,0,0,0,0,0,1,0
TV Show,My Little Pony: Friendship is Magic en Español,2019,1 Season,hulu,0,0,0,0,0,0,0,1,0
Movie,My Little Pony: The Princess Promenade en Español,2006,51 min,hulu,0,0,0,0,0,0,0,1,0
Movie,My little Pony: Twinkle Wish Adventure en Español,2009,44 min,hulu,0,0,0,0,0,0,0,1,0
Movie,Nisekoi,2014,,hulu,0,1,0,0,1,0,1,0,0
TV Show,Nisekoi 2,2015,1 Season,hulu,0,1,0,0,1,0,1,0,0
TV Show,Oreshura,2013,1 Season,hulu,0,0,0,0,1,1,1,0,0
Movie,Plastic Memories,2015,,hulu,0,0,0,0,1,0,1,0,0
TV Show,Puella Magi Madoka Magica,2011,1 Season,hulu,0,0,0,0,1,0,1,0,0
TV Show,Rurouni Kenshin,1996,3 Seasons,hulu,0,0,0,0,1,0,0,0,0
TV Show,Serie Pokémon XY,2014,1 Season,hulu,0,0,0,0,1,0,0,1,0
TV Show,Serie Pokémon XY – Expediciones en Kalos,2015,1 Season,hulu,0,0,0,0,1,0,0,1,0
TV Show,Serie Pokémon XYZ,2016,1 Season,hulu,0,0,0,0,1,0,0,1,0
TV Show,Sword Art Online,2012,1 Season,hulu,1,0,1,0,1,0,0,0,0
Movie,Sword Art Online Extra Edition,2013,,hulu,0,0,0,0,1,0,1,0,0
TV Show,Sword Art Online II,2014,1 Season,hulu,1,0,1,0,1,0,0,0,0
TV Show,The Asterisk War,2015,2 Seasons,hulu,1,0,1,0,1,0,0,0,0
TV Show,Your Lie in April,2014,1 Season,hulu,0,0,0,0,1,1,1,0,0
TV Show,I Am Jazz,2015,1 Season,hulu,0,0,0,0,0,0,0,0,0
Movie,Brian Banks,2019,99 min,hulu,0,0,0,0,0,1,0,0,0
Movie,Luce,2019,110 min,hulu,0,0,0,0,0,1,0,0,0
TV Show,Cooks vs. Cons,2016,3 Seasons,hulu,0,0,0,0,0,0,0,0,0
TV Show,Damages en Español,2009,5 Seasons,hulu,0,0,0,0,0,1,0,0,0
TV Show,Flea Market Flip,2012,4 Seasons,hulu,0,0,0,0,0,0,0,0,0
TV Show,Good Eats: Reloaded,2018,1 Season,hulu,0,0,0,0,0,0,0,0,0
Movie,Emanuel,2019,76 min,hulu,0,0,0,0,0,0,0,0,0
TV Show,The Detour,2016,4 Seasons,hulu,0,1,0,0,0,0,0,0,0
TV Show,Justified,2010,6 Seasons,hulu,1,0,1,0,0,0,0,0,0
TV Show,Justified en Español,2010,6 Seasons,hulu,0,0,0,0,0,1,0,0,0
Movie,"Life, Animated",2016,92 min,hulu,0,0,0,0,0,0,0,0,0
TV Show,Gold Rush: Dave Turin's Lost Mine,2019,1 Season,hulu,1,0,1,0,0,0,0,0,0
Movie,Greener Grass,2019,96 min,hulu,0,1,0,0,0,0,0,0,1
Movie,Coherence,2014,88 min,hulu,0,0,0,0,0,0,0,0,1
TV Show,NASA Explorers,2019,3 Seasons,hulu,0,0,0,0,0,0,0,0,0
Movie,Rare Exports: A Christmas Tale,2010,83 min,hulu,1,1,1,0,0,0,0,0,0
Movie,The Alchemist Cookbook,2016,,hulu,0,1,0,0,0,0,0,0,1
Movie,We Need to Talk About Kevin,2011,113 min,hulu,0,0,0,0,0,1,1,0,0
TV Show,Lodge 49,2018,2 Seasons,hulu,0,1,0,0,0,1,0,0,0
TV Show,The Terror,2018,2 Seasons,hulu,0,0,0,0,0,1,0,0,0
TV Show,Gordon Ramsay's 24 Hours to Hell and Back,2018,3 Seasons,hulu,0,0,0,0,0,0,0,0,0
Movie,The Art of Self-Defense,2019,104 min,hulu,0,1,0,0,0,0,0,0,0
TV Show,FOX News Sunday,1996,2 Seasons,hulu,0,0,0,0,0,0,0,0,0
Movie,Honeyland,2019,,hulu,0,0,0,0,0,0,0,0,0
Movie,Raise Hell: The Life and Times of Molly Ivins,2019,93 min,hulu,0,0,0,0,0,0,0,0,0
TV Show,¿Dónde Está Elisa?,2010,1 Season,hulu,0,0,0,0,0,1,0,0,0
TV Show,C.B. Strike,2018,1 Season,hulu,0,0,0,0,0,1,0,0,0
TV Show,Damages,2007,5 Seasons,hulu,0,0,0,0,0,1,0,0,0
TV Show,Hunting JonBenét's Killer: The Untold Story,2019,1 Season,hulu,0,0,0,0,0,0,0,0,0
TV Show,Rellik,2018,1 Season,hulu,0,0,0,0,0,1,0,0,0
TV Show,Rescue Me,2004,7 Seasons,hulu,1,1,0,0,0,1,0,0,0
TV Show,The Curse of Oak Island,2014,6 Seasons,hulu,0,0,0,0,0,0,0,0,0
TV Show,The Zen Diaries of Garry Shandling,2018,1 Season,hulu,0,0,0,0,0,0,0,0,0
Movie,24 Hour Love,2013,,hulu,0,0,0,0,0,1,0,0,0
Movie,35 and Ticking,2011,109 min,hulu,0,1,0,0,0,0,0,0,0
Movie,A Score to Settle,2019,,hulu,1,0,1,0,0,0,0,0,1
Movie,Beneath the Darkness,2011,96 min,hulu,0,0,0,0,0,0,0,0,1
Movie,Cabin Fever: Patient Zero,2014,95 min,hulu,0,0,0,0,0,0,0,0,1
Movie,Catching Faith,2015,,hulu,0,0,0,0,0,1,0,0,0
Movie,D.L. Hughley: Reset,2012,58 min,hulu,0,1,0,0,0,0,0,0,0
Movie,Dark Was the Night,2014,,hulu,0,0,0,0,0,0,0,0,1
Movie,Day of the Falcon,2013,130 min,hulu,1,0,1,0,0,1,0,0,0
Movie,Digging Up the Marrow,2015,88 min,hulu,0,0,0,0,0,0,0,0,1
Movie,Elvira: Mistress of the Dark,1988,96 min,hulu,0,1,0,0,0,0,0,0,1
Movie,Gary Owen: I Agree with Myself,2015,,hulu,0,1,0,0,0,0,0,0,0
Movie,Hellbound: Hellraiser II,1988,99 min,hulu,0,0,0,0,0,0,0,0,1
Movie,Into the Ashes,2019,,hulu,1,0,1,0,0,1,0,0,0
Movie,Kill Order,2017,,hulu,1,0,0,0,0,0,0,0,0
Movie,Mary,2019,85 min,hulu,0,0,0,0,0,0,0,0,1
Movie,Middle of Nowhere,2010,95 min,hulu,0,1,0,0,0,1,0,0,0
Movie,Nina,2016,,hulu,0,0,0,0,0,1,0,0,0
Movie,Odd Thomas,2014,97 min,hulu,0,1,0,0,0,1,0,0,1
Movie,Playin' For Love,2015,84 min,hulu,0,1,0,0,0,0,0,0,0
Movie,Robo-Dog,2016,,hulu,0,1,0,0,0,0,0,0,0
Movie,So This Is Christmas,2012,114 min,hulu,0,1,0,0,0,1,0,0,0
Movie,Step Dogs,2013,,hulu,0,1,0,0,0,0,0,0,0
Movie,The Clintons: An American Odyssey,2012,101 min,hulu,0,0,0,0,0,0,0,0,0
Movie,The Heart of Christmas,2011,90 min,hulu,0,0,0,0,0,1,0,0,0
Movie,The Houses October Built,2014,,hulu,0,0,0,0,0,0,0,0,1
Movie,The Houses October Built 2,2017,,hulu,0,0,0,0,0,0,0,0,1
Movie,The Numbers Station,2013,89 min,hulu,1,0,0,0,0,0,0,0,0
Movie,The Tall Man,2012,102 min,hulu,0,0,0,0,0,0,0,0,1
Movie,Trick,2019,,hulu,0,0,0,0,0,0,0,0,1
Movie,WolfCop,2014,,hulu,0,1,0,0,0,0,0,0,1
TV Show,Andy & the Donald,2019,1 Season,hulu,0,1,0,0,0,0,0,0,0
Movie,Running with the Devil,2019,100 min,hulu,1,0,1,0,0,0,0,0,0
Movie,Lil Rel Howery: Live in Crenshaw,2019,,hulu,0,1,0,0,0,0,0,0,0
TV Show,Preacher,2016,4 Seasons,hulu,1,0,1,0,0,1,0,0,0
TV Show,CFB150,2019,5 Seasons,hulu,0,0,0,0,0,0,0,0,0
TV Show,Littlekenny,2019,1 Season,hulu,0,1,0,0,0,0,0,0,0
Movie,Midnight Kiss,2019,89 min,hulu,0,0,0,0,0,0,0,0,1
Movie,New Order: Decades,2018,,hulu,0,0,0,0,0,0,0,0,0
Movie,The Day Shall Come,2019,,hulu,1,1,1,0,0,0,0,0,0
TV Show,Black Jesus,2014,3 Seasons,hulu,0,1,0,0,0,0,0,0,0
Movie,Lo and Behold: Reveries of the Connected World,2016,98 min,hulu,0,0,0,0,0,0,0,0,0
Movie,Pokémon the Movie: Diancie and the Cocoon of Destruction,2014,71 min,hulu,1,0,1,0,1,0,0,0,0
Movie,Pokémon the Movie: Hoopa and the Clash of Ages,2015,74 min,hulu,1,0,1,0,1,0,0,0,0
Movie,Pokémon The Movie: Volcanion and the Mechanical Marvel,2016,94 min,hulu,1,0,1,0,1,0,0,0,0
TV Show,Pokémon the Series: XY,2017,1 Season,hulu,1,0,1,0,1,0,0,0,0
TV Show,Pokémon the Series: XY Kalos Quest,2017,1 Season,hulu,1,0,1,0,1,0,0,0,0
TV Show,Pokémon the Series: XYZ,2015,1 Season,hulu,1,0,1,0,1,0,0,0,0
TV Show,A Christmas Carol (2019),2019,1 Season,hulu,0,0,0,0,0,1,0,0,0
Movie,Loro,2018,,hulu,0,0,0,0,0,1,1,0,0
TV Show,My Little Pony: Friendship Is Magic,2010,1 Season,hulu,0,0,0,0,0,0,0,1,0
Movie,Cold Case Hammarskjöld,2019,124 min,hulu,0,0,0,0,0,0,0,0,0
Movie,The Kid,2019,100 min,hulu,1,0,1,0,0,1,0,0,0
Movie,Wild Rose,2018,101 min,hulu,0,1,0,0,0,1,0,0,0
Movie,ID: INVADED,2019,,hulu,0,0,0,0,1,1,0,0,0
Movie,Depraved,2019,,hulu,0,0,0,0,0,0,0,0,1
TV Show,Marvel's Runaways,2017,3 Seasons,hulu,1,0,1,0,0,1,0,0,0
Movie,Blackfish,2013,83 min,hulu,0,0,0,0,0,0,0,0,0
Movie,Fast Color,2018,102 min,hulu,0,0,0,0,0,1,0,0,1
TV Show,Catherine the Great,2019,1 Season,hulu,0,0,0,0,0,1,0,0,0
Movie,My Little Pony Crystal Princess: The Runaway Rainbow,2006,46 min,hulu,0,0,0,0,0,0,0,1,0
Movie,My Little Pony: A Very Minty Christmas,2005,44 min,hulu,1,0,1,0,0,0,0,0,0
Movie,My Little Pony: The Princess Promenade,2006,51 min,hulu,1,0,1,0,0,0,0,0,0
Movie,My Little Pony: Twinkle Wish Adventure,2009,44 min,hulu,1,0,1,0,0,0,0,0,0
TV Show,The Harder Way,2019,1 Season,hulu,0,0,0,0,0,0,0,0,0
Movie,A Nasty Piece of Work,2019,78 min,hulu,0,0,0,0,0,0,0,0,1
Movie,Eddie Griffin: E-Niggma,2019,,hulu,0,1,0,0,0,0,0,0,0
TV Show,Reprisal,2019,1 Season,hulu,1,0,0,0,0,1,0,0,0
Movie,How to Train Your Dragon: Homecoming,2019,,hulu,0,0,1,0,0,0,0,1,0
Movie,How to Train Your Dragon: Snoggletog Log,2019,,hulu,0,0,0,0,0,0,0,1,0
Movie,Killers Anonymous,2019,96 min,hulu,1,0,0,0,0,0,0,0,0
TV Show,Politicking With Larry King,2013,1 Season,hulu,0,0,0,0,0,0,0,0,0
TV Show,Making It,2018,1 Season,hulu,0,0,0,0,0,0,0,0,0
Movie,This One's for the Ladies,2018,83 min,hulu,0,0,0,0,0,0,0,0,0
TV Show,GINTAMA,2006,1 Season,hulu,1,0,1,0,1,0,0,0,0
TV Show,The Only Way Is Essex,2010,25 Seasons,hulu,0,0,0,0,0,0,1,0,0
TV Show,Apple Tree Yard,2017,1 Season,hulu,0,0,0,0,0,1,0,0,1
Movie,Mike Wallace Is Here,2019,91 min,hulu,0,0,0,0,0,0,0,0,0
Movie,Astronaut,2019,97 min,hulu,0,0,0,0,0,1,0,0,0
Movie,Love & Mercy,2015,122 min,hulu,0,0,0,0,0,1,0,0,0
Movie,Ice Age: A Mammoth Christmas,2011,,hulu,1,1,1,0,0,0,0,0,0
TV Show,Holly Hobbie,2018,2 Seasons,hulu,0,0,0,0,0,0,0,1,0
TV Show,The Accident,2019,1 Season,hulu,0,0,0,0,0,1,0,0,0
Movie,Vita & Virginia,2019,110 min,hulu,0,0,0,0,0,1,0,0,0
Movie,The Quiet One,2019,,hulu,0,0,0,0,0,0,0,0,0
Movie,Booksmart,2019,102 min,hulu,0,1,0,0,0,0,0,0,0
Movie,The Tomorrow Man,2019,95 min,hulu,0,0,0,0,0,1,0,0,0
Movie,UFC Sound Waves,2017,,hulu,0,0,0,0,0,0,0,0,0
Movie,Fantastica: A Boonie Bears Adventure,2017,84 min,hulu,0,1,1,0,0,0,0,0,0
TV Show,BuzzFeed Unsolved: Supernatural,2016,6 Seasons,hulu,0,1,0,0,0,0,0,0,1
TV Show,Dollface,2019,1 Season,hulu,0,1,0,0,0,0,0,0,0
TV Show,Case file n°221 : Kabukicho,2019,1 Season,hulu,0,0,0,0,1,0,1,0,0
TV Show,Stars Align,2019,1 Season,hulu,0,0,0,0,1,1,0,0,0
TV Show,You're the Worst,2014,5 Seasons,hulu,0,1,0,0,0,0,0,0,0
TV Show,Phantasy Star Online 2: Episode Oracle,2019,1 Season,hulu,0,0,0,0,1,0,0,0,0
TV Show,Stand My Heroes: Piece of Truth,2019,1 Season,hulu,0,0,0,0,1,0,0,0,0
Movie,The Biggest Little Farm,2018,92 min,hulu,0,0,0,0,0,0,0,0,0
TV Show,BBQuest,2018,2 Seasons,hulu,0,0,0,0,0,0,0,0,0
Movie,Framing John DeLorean,2019,,hulu,0,0,0,0,0,0,0,0,0
TV Show,Special 7: Special Crime Investigation Unit,2019,1 Season,hulu,0,0,0,0,1,0,0,0,0
Movie,Denial,2016,110 min,hulu,0,0,0,0,0,1,0,0,0
TV Show,Kono Oto Tomare!: Sounds of Life,2019,2 Seasons,hulu,0,0,0,0,1,1,0,0,0
TV Show,AZUR LANE,2019,1 Season,hulu,0,0,0,0,1,0,0,0,0
TV Show,After School Dice Club,2019,1 Season,hulu,0,0,0,0,1,1,1,0,0
TV Show,Cautious Hero: The Hero Is Overpowered But Overly Cautious,2019,1 Season,hulu,0,0,0,0,1,0,1,0,0
Movie,Celeste Barber: Challenge Accepted,2019,,hulu,0,1,0,0,0,0,0,0,0
